ChildID,TeachID.Year1,Age.at.test,Annual.Gross.Income,gender,cond.dum,zero.app.users.year1,matchschool,twin,year1dropout,wjappliedfa13_filter,WJletterwordFa13_filter,WJ.applied.Sp14.filter,WJ.letterword.Sp14.filter,Returned.Parent.Survey.cohort1.Fa13,WJ.Applied.Problems.W.Score.Fa13,WJ.Applied.Problems.GE.Fa13,WJ.Letter.Word.ID.W.Score.Fa13,WJ.Letter.Word.ID.GE.Fa13,WJ.Applied.Problems_W.Score_Sp14,WJ.Applied.Problem_GE_Sp14,WJ.LetterWord.Wscore.Sp14,WJ.LetterWord_GE_Sp14,Relationship.to.Child.Parent.Survey.Fa13,Gender.of.Person.Filling.Out.Survey.Fa13,ParentMAaverage.Fa13,parent.total.math.class.Fa13,avg.use,use.012.groups,in.depth.year1,WScore.Parent.Math.Fluency.Year1,parentMA_mediansplit,parentMathClass_mediansplit
597,30.00,77.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,434.0,2.0,476.0,2.8,457.0,2.6,Father,M,1.2,6.0,1.40,1.0,0.0,,1.00,2.00
598,30.00,85.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,446.0,2.3,498.0,4.2,468.0,2.9,Mother,F,1.2,7.0,2.16,2.0,0.0,,1.00,2.00
599,30.00,81.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,434.0,2.0,467.0,2.3,468.0,2.9,Mother,F,1.9,9.0,3.04,2.0,0.0,,1.00,2.00
600,30.00,78.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,427.0,1.8,481.0,3.0,449.0,2.4,Mother,F,2.0,4.0,4.88,2.0,0.0,,1.00,1.00
601,30.00,80.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,470.0,3.0,502.0,4.5,509.0,5.2,Mother,F,1.3,6.0,0.76,1.0,0.0,,1.00,2.00
602,30.00,81.00,6.00,0,0.00,0,1,1,0,1.0,1.0,1.0,1.0,0.0,471.0,2.5,470.0,3.0,490.0,3.6,490.0,3.8,,,,,0.00,0.0,0.0,,,
603,30.00,83.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,0.0,458.0,1.9,491.0,3.9,476.0,2.8,498.0,4.3,,,,,1.76,2.0,0.0,,,
604,30.00,83.00,6.00,0,0.00,0,1,1,0,1.0,1.0,1.0,1.0,0.0,498.0,4.1,503.0,4.7,509.0,5.2,504.0,4.8,,,,,0.96,1.0,0.0,,,
605,30.00,74.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,494.0,4.1,458.0,1.9,493.0,4.0,Mother,F,2.0,4.0,2.76,2.0,0.0,,1.00,1.00
606,30.00,84.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,490.0,3.6,486.0,3.6,506.0,4.8,496.0,4.2,Father,M,1.1,7.0,2.00,2.0,0.0,,1.00,2.00
607,30.00,85.00,,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,480.0,3.3,490.0,3.6,493.0,4.0,Mother,F,1.4,7.0,3.40,2.0,0.0,,1.00,2.00
608,30.00,81.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,507.0,5.0,489.0,3.8,518.0,6.6,515.0,5.8,Mother,F,2.4,5.0,2.44,2.0,0.0,,2.00,1.00
609,30.00,,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,491.0,3.9,471.0,2.6,515.0,5.8,Mother,F,2.3,3.0,1.12,1.0,0.0,,2.00,1.00
610,31.00,74.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,442.0,2.2,476.0,2.8,471.0,3.0,Mother,F,1.6,6.0,3.16,2.0,0.0,,1.00,2.00
612,31.00,83.00,5.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,416.0,1.6,467.0,2.3,468.0,2.9,Mother,F,3.2,6.0,2.60,2.0,0.0,,2.00,2.00
613,31.00,78.00,6.00,1,1.00,1,1,1,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,442.0,2.2,485.0,3.3,464.0,2.8,Mother,F,3.2,5.0,0.00,0.0,0.0,,2.00,1.00
614,31.00,78.00,6.00,1,1.00,1,1,1,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,467.0,2.9,463.0,2.1,481.0,3.4,Mother,F,3.2,5.0,0.00,0.0,0.0,,2.00,1.00
615,32.00,75.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,458.0,1.9,438.0,2.1,481.0,3.0,481.0,3.4,,,,,0.88,1.0,0.0,,,
616,32.00,82.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,458.0,1.9,416.0,1.6,471.0,2.6,468.0,2.9,,,,,1.32,1.0,0.0,,,
617,32.00,74.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,416.0,1.6,458.0,1.9,431.0,1.9,Mother,F,1.2,5.0,2.72,2.0,0.0,,1.00,1.00
618,32.00,74.00,6.00,1,0.00,0,1,1,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,412.0,1.5,450.0,1.6,435.0,2.0,Mother,F,1.2,5.0,2.64,2.0,0.0,,1.00,1.00
619,32.00,82.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,446.0,2.3,450.0,1.6,468.0,2.9,Mother,F,2.3,7.0,2.04,2.0,0.0,,2.00,2.00
620,32.00,81.00,,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,449.0,2.3,490.0,3.6,481.0,3.4,Mother,F,2.8,5.0,2.24,2.0,0.0,,2.00,1.00
621,32.00,76.00,,1,0.00,0,1,0,0,1.0,1.0,1.0,0.0,1.0,453.0,1.7,431.0,1.9,476.0,2.8,478.0,3.3,Mother,F,2.6,6.0,3.28,2.0,0.0,,2.00,2.00
622,32.00,83.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,427.0,1.8,498.0,4.2,446.0,2.3,Mother,F,2.7,3.0,1.76,2.0,0.0,,2.00,1.00
623,32.00,76.00,5.00,0,0.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,388.0,1.0,454.0,1.7,417.0,1.6,Mother,F,4.8,2.0,0.00,0.0,0.0,,2.00,1.00
624,32.00,74.00,4.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,427.0,1.8,471.0,2.6,457.0,2.6,Mother,F,1.6,5.0,0.04,0.0,0.0,,1.00,1.00
626,33.00,78.00,6.00,0,1.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,457.0,2.6,502.0,4.5,481.0,3.4,Mother,F,1.9,8.0,0.44,0.0,0.0,,1.00,2.00
627,33.00,81.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,446.0,2.3,481.0,3.0,478.0,3.3,Mother,F,1.2,5.0,0.92,1.0,0.0,,1.00,1.00
628,33.00,82.00,1.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,460.0,2.7,467.0,2.3,478.0,3.3,Mother,F,1.0,6.0,0.00,0.0,0.0,,1.00,2.00
629,33.00,79.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,470.0,3.0,476.0,2.8,475.0,3.1,Father,M,2.8,7.0,3.48,2.0,1.0,521.0,2.00,2.00
630,33.00,79.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,453.0,2.4,458.0,1.9,481.0,3.4,Mother,F,2.9,4.0,0.75,1.0,0.0,,2.00,1.00
631,33.00,83.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,442.0,2.2,481.0,3.0,464.0,2.8,Mother,F,2.1,6.0,1.32,1.0,0.0,,2.00,2.00
632,33.00,84.00,6.00,1,1.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,486.0,3.6,490.0,3.6,512.0,5.5,Mother,F,1.7,6.0,0.00,0.0,0.0,,1.00,2.00
633,33.00,78.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,457.0,2.6,502.0,4.5,475.0,3.1,Mother,F,1.8,5.0,2.29,2.0,1.0,516.0,1.00,1.00
634,34.00,80.00,6.00,0,1.00,0,1,0,1,1.0,1.0,0.0,0.0,0.0,481.0,3.0,467.0,2.9,,,,,,,,,,,0.0,,,
635,34.00,76.00,2.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,442.0,2.2,467.0,2.3,457.0,2.6,Mother,F,2.4,4.0,0.92,1.0,0.0,,2.00,1.00
636,34.00,83.00,5.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,486.0,3.6,502.0,4.5,490.0,3.8,Mother,F,2.1,6.0,2.92,2.0,0.0,,2.00,2.00
637,34.00,76.00,2.00,1,0.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,393.0,0.0,364.0,0.4,450.0,1.6,449.0,2.4,Mother,F,1.0,5.0,0.00,0.0,0.0,,1.00,1.00
638,34.00,74.00,6.00,0,0.00,0,1,0,0,0.0,0.0,1.0,1.0,1.0,453.0,1.7,453.0,2.4,471.0,2.6,478.0,3.3,Mother,F,1.9,5.0,3.92,2.0,0.0,,1.00,1.00
639,34.00,74.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,427.0,1.8,458.0,1.9,460.0,2.7,Mother,F,1.2,9.0,0.84,1.0,0.0,,1.00,2.00
640,34.00,85.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,490.0,3.6,497.0,4.3,498.0,4.2,507.0,5.0,Father,M,1.1,2.0,2.36,2.0,0.0,,1.00,1.00
641,34.00,78.00,,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,431.0,1.9,454.0,1.7,478.0,3.3,Mother,F,2.4,4.0,4.37,2.0,0.0,,2.00,1.00
642,34.00,78.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,427.0,1.8,476.0,2.8,478.0,3.3,Mother,F,2.6,4.0,0.25,0.0,0.0,,2.00,1.00
643,34.00,80.00,4.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,462.0,2.1,431.0,1.9,490.0,3.6,449.0,2.4,,,,,0.04,0.0,0.0,,,
644,34.00,86.00,2.00,0,0.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,404.0,1.3,450.0,1.6,413.0,1.5,Mother,F,3.0,2.0,0.00,0.0,0.0,,2.00,1.00
645,34.00,78.00,6.00,0,0.00,1,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,442.0,2.2,463.0,2.1,468.0,2.9,Father,M,1.8,8.0,0.71,1.0,0.0,,1.00,2.00
646,35.00,85.00,3.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,408.0,1.4,439.0,1.0,457.0,2.6,Mother,F,2.5,5.0,2.41,2.0,0.0,,2.00,1.00
647,35.00,79.00,4.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,449.0,2.3,450.0,1.6,478.0,3.3,Mother,F,2.3,1.0,3.07,2.0,0.0,,2.00,1.00
648,35.00,85.00,4.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,412.0,1.5,458.0,1.9,439.0,2.1,Mother,F,2.0,1.0,2.85,2.0,0.0,,1.00,1.00
649,35.00,84.00,2.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,457.0,2.6,446.0,1.4,481.0,3.4,Mother,F,1.8,1.0,0.78,1.0,0.0,,1.00,1.00
650,35.00,82.00,4.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,457.0,2.6,471.0,2.6,496.0,4.2,Mother,F,1.8,2.0,0.11,0.0,0.0,,1.00,1.00
651,35.00,79.00,3.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,440.0,1.1,412.0,1.5,454.0,1.7,475.0,3.1,Mother,F,3.5,3.0,3.37,2.0,0.0,,2.00,1.00
653,35.00,75.00,3.00,1,0.00,1,1,0,0,1.0,1.0,1.0,1.0,0.0,444.0,1.3,460.0,2.7,439.0,1.0,490.0,3.8,,,,,0.00,0.0,0.0,,,
654,35.00,76.00,3.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,446.0,2.3,467.0,2.3,468.0,2.9,Mother,F,2.9,1.0,2.26,2.0,0.0,,2.00,1.00
655,35.00,85.00,2.00,0,0.00,0,1,0,1,1.0,1.0,0.0,0.0,1.0,444.0,1.3,449.0,2.3,,,,,Father,M,2.0,1.0,0.00,0.0,0.0,,1.00,1.00
656,35.00,83.00,6.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,457.0,2.6,509.0,5.2,504.0,4.8,Mother,F,1.7,6.0,0.67,1.0,0.0,,1.00,2.00
657,35.00,81.00,1.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,449.0,1.5,453.0,2.4,435.0,0.8,460.0,2.7,,,,,0.00,0.0,0.0,,,
658,35.00,85.00,2.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,423.0,1.7,450.0,1.6,449.0,2.4,Mother,F,2.2,5.0,1.70,2.0,0.0,,2.00,1.00
659,35.00,76.00,2.00,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,432.0,0.7,423.0,1.7,458.0,1.9,428.0,1.8,,,,,0.04,0.0,0.0,,,
660,36.00,80.00,3.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,438.0,2.1,463.0,2.1,468.0,2.9,Mother,F,2.6,7.0,1.00,1.0,0.0,,2.00,2.00
661,35.00,78.00,,1,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,423.0,1.7,467.0,2.3,446.0,2.3,Mother,F,3.5,3.0,0.33,0.0,0.0,,2.00,1.00
662,35.00,79.00,,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,444.0,1.3,416.0,1.6,442.0,1.2,457.0,2.6,,,,,0.07,0.0,0.0,,,
663,35.00,84.00,,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,396.0,1.1,463.0,2.1,468.0,2.9,Mother,F,3.8,0.0,0.41,0.0,0.0,,2.00,1.00
664,36.00,79.00,2.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,449.0,2.3,450.0,1.6,457.0,2.6,Mother,F,1.6,6.0,0.81,1.0,0.0,,1.00,2.00
665,36.00,79.00,5.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,477.0,3.2,490.0,3.6,507.0,5.0,Father,M,1.7,6.0,3.30,2.0,0.0,,1.00,2.00
666,36.00,74.00,,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,438.0,2.1,446.0,1.4,449.0,2.4,Mother,F,2.4,4.0,0.37,0.0,0.0,,2.00,1.00
667,36.00,84.00,3.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,464.0,2.8,481.0,3.0,498.0,4.3,Mother,F,3.8,2.0,0.48,0.0,0.0,,2.00,1.00
668,36.00,78.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,460.0,2.7,481.0,3.0,487.0,3.7,Mother,F,1.8,4.0,1.48,1.0,0.0,,1.00,1.00
669,36.00,77.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,407.0,0.0,412.0,1.5,435.0,0.8,460.0,2.7,Grandfather,M,1.4,4.0,0.52,1.0,0.0,,1.00,1.00
670,36.00,76.00,2.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,444.0,1.3,467.0,2.9,471.0,2.6,475.0,3.1,,,,,0.70,1.0,0.0,,,
672,36.00,75.00,3.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,416.0,1.6,476.0,2.8,460.0,2.7,Mother,F,3.8,2.0,1.59,2.0,0.0,,2.00,1.00
673,36.00,77.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,432.0,0.7,457.0,2.6,454.0,1.7,464.0,2.8,Mother,F,3.8,3.0,0.48,0.0,0.0,,2.00,1.00
674,36.00,77.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,449.0,2.3,458.0,1.9,475.0,3.1,Father,M,1.9,5.0,0.07,0.0,0.0,,1.00,1.00
675,36.00,84.00,2.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,470.0,3.0,490.0,3.6,481.0,3.4,Mother,F,2.2,4.0,3.15,2.0,0.0,,2.00,1.00
676,36.00,77.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,420.0,1.6,458.0,1.9,424.0,1.7,Mother,F,3.2,1.0,0.19,0.0,0.0,,2.00,1.00
677,37.00,78.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,423.0,0.3,438.0,2.1,454.0,1.7,453.0,2.5,,,,,0.15,0.0,0.0,,,
678,37.00,76.00,4.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,434.0,2.0,463.0,2.1,478.0,3.3,Mother,F,4.1,0.0,0.41,0.0,0.0,,2.00,1.00
679,37.00,79.00,,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,471.0,2.5,516.0,6.0,481.0,3.0,507.0,5.0,Mother,F,2.6,8.0,3.30,2.0,0.0,,2.00,2.00
680,37.00,84.00,3.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,444.0,1.3,446.0,2.3,446.0,1.4,471.0,3.0,,,,,1.63,2.0,0.0,,,
681,37.00,74.00,4.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,453.0,1.7,446.0,2.3,454.0,1.7,478.0,3.3,,,,,0.41,0.0,0.0,,,
682,37.00,76.00,6.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,457.0,2.6,463.0,2.1,478.0,3.3,Mother,F,1.0,7.0,0.93,1.0,0.0,,1.00,2.00
683,37.00,76.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,464.0,2.8,494.0,3.9,484.0,3.5,Mother,F,4.4,1.0,1.67,2.0,0.0,,2.00,1.00
684,37.00,81.00,5.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,470.0,3.0,471.0,2.6,490.0,3.8,Mother,F,1.0,4.0,1.15,1.0,0.0,,1.00,1.00
685,37.00,77.00,3.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,481.0,3.0,460.0,2.7,481.0,3.0,481.0,3.4,,,,,1.11,1.0,0.0,,,
686,37.00,84.00,4.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,416.0,1.6,458.0,1.9,487.0,3.7,Mother,F,3.0,6.0,0.11,0.0,0.0,,2.00,2.00
687,37.00,77.00,3.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,481.0,3.0,453.0,2.4,498.0,4.2,484.0,3.5,Father,M,1.8,4.0,0.11,0.0,0.0,,1.00,1.00
688,37.00,,1.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,444.0,1.3,473.0,3.1,458.0,1.9,493.0,4.0,Mother,F,3.1,0.0,2.04,2.0,0.0,,2.00,1.00
689,37.00,77.00,1.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,449.0,2.3,450.0,1.6,481.0,3.4,Mother,F,2.0,6.0,0.37,0.0,0.0,,1.00,2.00
690,37.00,83.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,453.0,1.7,423.0,1.7,458.0,1.9,449.0,2.4,Mother,F,1.9,1.0,1.00,1.0,0.0,,1.00,1.00
691,37.00,80.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,453.0,2.4,454.0,1.7,478.0,3.3,Father,M,1.6,8.0,0.89,1.0,0.0,,1.00,2.00
692,38.00,78.00,6.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,444.0,1.3,423.0,1.7,446.0,1.4,442.0,2.2,,,,,0.22,0.0,0.0,,,
693,38.00,80.00,4.00,0,1.00,0,1,0,0,0.0,0.0,0.0,1.0,0.0,432.0,0.7,396.0,1.1,446.0,1.4,439.0,2.1,,,,,0.04,0.0,0.0,,,
694,38.00,78.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,432.0,0.7,442.0,2.2,435.0,0.8,457.0,2.6,Mother,F,3.5,1.0,0.89,1.0,0.0,,2.00,1.00
695,38.00,83.00,3.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,436.0,0.9,477.0,3.2,446.0,1.4,498.0,4.3,Mother,F,2.2,6.0,1.07,1.0,0.0,,2.00,2.00
696,38.00,78.00,5.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,460.0,2.7,458.0,1.9,487.0,3.7,Mother,F,2.4,4.0,1.11,1.0,0.0,,2.00,1.00
697,38.00,84.00,5.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,476.0,2.8,467.0,2.9,512.0,5.6,496.0,4.2,Mother,F,2.1,6.0,3.04,2.0,0.0,,2.00,2.00
698,38.00,74.00,5.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,485.0,3.3,473.0,3.1,512.0,5.6,484.0,3.5,Mother,F,1.0,4.0,3.74,2.0,0.0,,1.00,1.00
699,38.00,75.00,4.00,0,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,483.0,3.5,490.0,3.6,487.0,3.7,Mother,F,2.4,4.0,0.78,1.0,0.0,,2.00,1.00
700,38.00,83.00,2.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,431.0,1.9,454.0,1.7,449.0,2.4,Mother,F,2.0,4.0,0.89,1.0,0.0,,1.00,1.00
701,38.00,77.00,4.00,1,1.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,432.0,0.7,396.0,1.1,450.0,1.6,431.0,1.9,Mother,F,2.0,5.0,0.74,1.0,0.0,,1.00,1.00
702,38.00,75.00,3.00,0,1.00,0,1,0,0,0.0,1.0,1.0,1.0,1.0,449.0,1.5,412.0,1.5,435.0,0.8,424.0,1.7,Mother,F,1.6,3.0,0.04,0.0,0.0,,1.00,1.00
706,39.00,78.00,1.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,467.0,2.3,423.0,1.7,476.0,2.8,481.0,3.4,Mother,F,2.8,5.0,2.19,2.0,0.0,,2.00,1.00
707,39.00,85.00,,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,0.0,467.0,2.3,467.0,2.9,463.0,2.1,490.0,3.8,,,,,0.08,0.0,0.0,,,
708,40.00,84.00,,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,0.0,449.0,1.5,449.0,2.3,467.0,2.3,481.0,3.4,,,,,0.38,0.0,0.0,,,
709,39.00,73.00,1.00,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,0.0,440.0,1.1,369.0,0.5,435.0,0.8,397.0,1.1,,,,,0.46,0.0,0.0,,,
710,39.00,83.00,,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,1.0,432.0,0.7,392.0,1.0,450.0,1.6,413.0,1.5,Father,M,2.0,7.0,3.19,2.0,1.0,509.0,1.00,2.00
711,40.00,80.00,,0,1.00,0,0,0,0,1.0,1.0,1.0,1.0,0.0,481.0,3.0,500.0,4.5,498.0,4.2,501.0,4.5,,,,,0.23,0.0,0.0,,,
712,34.00,74.00,2.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,462.0,2.1,420.0,1.6,458.0,1.9,431.0,1.9,Mother,F,2.0,6.0,4.82,2.0,0.0,,1.00,2.00
713,34.00,75.00,,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,449.0,1.5,416.0,1.6,458.0,1.9,481.0,3.4,Mother,F,1.8,7.0,3.19,2.0,0.0,,1.00,2.00
714,34.00,77.00,1.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,440.0,1.1,427.0,1.8,471.0,2.6,420.0,1.7,,,,,5.05,2.0,0.0,,,
715,34.00,85.00,6.00,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,0.0,453.0,1.7,431.0,1.9,471.0,2.6,490.0,3.8,,,,,5.88,2.0,0.0,,,
716,34.00,,,0,0.00,0,1,0,0,1.0,1.0,1.0,1.0,1.0,458.0,1.9,460.0,2.7,458.0,1.9,475.0,3.1,Great Aunt,F,2.9,2.0,6.28,2.0,0.0,,2.00,1.00
